neuron_ID,delay,MII_value,animal_ID,experiment_ID
88,2,0.24999999999999986,23.0,102.0
88,3,-0.07894736842105274,23.0,102.0
88,4,0.4827586206896554,23.0,102.0
88,5,0.13513513513513517,23.0,102.0
88,6,0.3571428571428576,23.0,102.0
88,7,0.023809523809523878,23.0,102.0
88,8,0.0,23.0,102.0
89,1,0.32894736842105265,23.0,103.0
89,2,-0.19101123595505623,23.0,103.0
89,3,-0.08108108108108095,23.0,103.0
89,4,0.10227272727272749,23.0,103.0
89,5,0.011494252873562955,23.0,103.0
89,6,-0.02970297029702987,23.0,103.0
89,7,0.5593220338983047,23.0,103.0
89,8,0.0,23.0,103.0
90,1,-0.017543859649123004,23.0,103.0
90,2,0.2884615384615381,23.0,103.0
90,3,0.0161290322580647,23.0,103.0
90,4,-0.1818181818181819,23.0,103.0
90,5,0.08333333333333313,23.0,103.0
90,6,-0.048192771084337276,23.0,103.0
90,7,0.09615384615384592,23.0,103.0
90,8,0.0,23.0,103.0
91,1,0.03125000000000022,23.0,103.0
91,2,1.0,23.0,103.0
91,3,-0.12499999999999992,23.0,103.0
91,4,-0.07317073170731717,23.0,103.0
91,5,0.19354838709677422,23.0,103.0
91,6,0.5454545454545454,23.0,103.0
91,7,0.4516129032258065,23.0,103.0
91,8,0.0,23.0,103.0
92,1,0.902439024390244,23.0,103.0
92,2,-0.07812500000000008,23.0,103.0
92,3,0.15000000000000002,23.0,103.0
92,4,-0.0289855072463769,23.0,103.0
92,5,-0.16666666666666657,23.0,103.0
92,6,0.5892857142857144,23.0,103.0
92,7,0.36585365853658536,23.0,103.0
92,8,0.0,23.0,103.0
93,2,0.0,23.0,103.0
93,4,0.0,23.0,103.0
93,5,0.0833333333333334,23.0,103.0
93,8,0.0,23.0,103.0
94,1,1.727272727272728,23.0,103.0
94,2,2.75,23.0,103.0
94,3,1.428571428571429,23.0,103.0
94,4,0.9166666666666664,23.0,103.0
94,5,7.2,23.0,103.0
94,6,0.8399999999999999,23.0,103.0
94,7,0.3199999999999999,23.0,103.0
94,8,0.0,23.0,103.0
95,1,0.0,23.0,104.0
95,2,-0.09090909090909097,23.0,104.0
95,3,-0.4,23.0,104.0
95,4,0.22222222222222215,23.0,104.0
95,5,-0.10000000000000006,23.0,104.0
95,6,-0.25000000000000006,23.0,104.0
95,7,-0.043478260869565154,23.0,104.0
95,8,0.0,23.0,104.0
96,1,0.22222222222222238,23.0,104.0
96,2,1.1111111111111112,23.0,104.0
96,3,1.0,23.0,104.0
96,4,0.12499999999999994,23.0,104.0
96,5,-0.12500000000000008,23.0,104.0
96,6,0.07142857142857133,23.0,104.0
96,7,1.9378438248002734e-16,23.0,104.0
96,8,0.0,23.0,104.0
97,1,5.0,23.0,104.0
97,2,0.5555555555555555,23.0,104.0
97,3,-0.28571428571428564,23.0,104.0
97,4,-0.4285714285714285,23.0,104.0
97,5,0.39999999999999986,23.0,104.0
97,6,-0.5,23.0,104.0
97,7,0.42857142857142877,23.0,104.0
97,8,0.0,23.0,104.0
98,1,0.21428571428571444,23.0,104.0
98,2,-0.03125000000000009,23.0,104.0
98,3,0.26666666666666655,23.0,104.0
98,4,-0.07999999999999989,23.0,104.0
98,5,-0.02702702702702699,23.0,104.0
98,6,-0.38095238095238093,23.0,104.0
98,7,0.13953488372093004,23.0,104.0
98,8,0.0,23.0,104.0
99,1,1.5714285714285716,23.0,104.0
99,2,0.0833333333333334,23.0,104.0
99,3,0.615384615384615,23.0,104.0
99,4,0.10526315789473704,23.0,104.0
99,6,0.09090909090909098,23.0,104.0
99,7,0.8999999999999999,23.0,104.0
99,8,0.0,23.0,104.0
100,1,0.04000000000000012,24.0,105.0
100,2,0.3023255813953487,24.0,105.0
100,3,0.6086956521739129,24.0,105.0
100,4,0.1333333333333332,24.0,105.0
100,5,0.016949152542372784,24.0,105.0
100,6,-0.22424242424242422,24.0,105.0
100,7,0.02564102564102564,24.0,105.0
100,8,0.0,24.0,105.0
101,1,-0.2033898305084747,24.0,105.0
101,2,0.1666666666666665,24.0,105.0
101,3,0.2083333333333334,24.0,105.0
101,4,0.30188679245283023,24.0,105.0
101,5,-0.033898305084745714,24.0,105.0
101,6,0.23577235772357727,24.0,105.0
101,7,0.05882352941176487,24.0,105.0
101,8,0.0,24.0,105.0
102,1,0.017167381974248826,24.0,105.0
102,2,0.03463203463203444,24.0,105.0
102,3,-0.004424778761061847,24.0,105.0
102,4,0.02325581395348848,24.0,105.0
102,5,0.0,24.0,105.0
102,6,0.036529680365296746,24.0,105.0
102,7,0.013392857142857297,24.0,105.0
102,8,0.0,24.0,105.0
103,1,-0.21739130434782614,24.0,106.0
103,2,-0.20930232558139533,24.0,106.0
103,3,-0.15624999999999992,24.0,106.0
103,4,0.12000000000000001,24.0,106.0
103,5,-0.07692307692307697,24.0,106.0
103,6,-0.039999999999999945,24.0,106.0
103,7,-0.47058823529411764,24.0,106.0
103,8,0.0,24.0,106.0
104,1,0.3928571428571429,24.0,106.0
104,2,1.7777777777777777,24.0,106.0
104,3,0.6400000000000003,24.0,106.0
104,4,0.4642857142857146,24.0,106.0
104,5,0.47826086956521724,24.0,106.0
104,6,0.6000000000000002,24.0,106.0
104,7,-0.2894736842105262,24.0,106.0
104,8,0.0,24.0,106.0
105,1,-0.10000000000000006,24.0,106.0
105,2,0.15789473684210537,24.0,106.0
105,3,0.13157894736842085,24.0,106.0
105,4,0.0833333333333334,24.0,106.0
105,5,0.025641025641025713,24.0,106.0
105,6,-0.0750000000000001,24.0,106.0
105,7,0.027777777777777738,24.0,106.0
105,8,0.0,24.0,106.0
106,1,0.20547945205479454,24.0,107.0
106,2,-0.08737864077669888,24.0,107.0
106,3,-0.15384615384615372,24.0,107.0
106,4,0.375,24.0,107.0
106,5,-0.0967741935483871,24.0,107.0
106,6,0.07526881720430101,24.0,107.0
106,7,-0.04918032786885227,24.0,107.0
106,8,0.0,24.0,107.0
107,1,0.12500000000000008,24.0,107.0
107,2,-0.1056338028169014,24.0,107.0
107,3,0.16666666666666632,24.0,107.0
107,4,0.12087912087912116,24.0,107.0
107,5,-0.0462962962962965,24.0,107.0
107,6,0.07000000000000012,24.0,107.0
107,7,-0.1717171717171716,24.0,107.0
107,8,0.0,24.0,107.0
108,1,-0.21250000000000005,24.0,107.0
108,2,-0.3076923076923076,24.0,107.0
108,3,0.07894736842105274,24.0,107.0
108,4,-0.06976744186046512,24.0,107.0
108,5,0.0,24.0,107.0
108,6,0.6037735849056607,24.0,107.0
108,7,-0.0632911392405065,24.0,107.0
108,8,0.0,24.0,107.0
